net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
ENED_DOL	212246380	vita.gr	1248134357	216594	79638	105404	63795
Unister	2020431744	reisen.de	1256670793	1022118	236637	354969	178349
AbcStartsiden_NO	1974373083	udgaendelinks.no	1265236100	1062044	115238	243262	94002
OMS	1615459509	derwesten.de	1277318654	8780273	1651274	2130611	547651
glammedia	235681100	posh24.de	1283658581	35606	20090	23158	8478
Hi-Media	2000907398	universal-music.de	1296154735	707607	271739	368557	145951
HTTPool_BG	1782510139	diploma.bg	1316821572	1120	626	749	475
beead	104260390	rireetchansons	1328545391	15874	4840	7045	1369
Smartclip	35854137	gmx.de/smartclip	1357228866	1287316	253042	516842	219512
stroeer_digital_media	571289945	neu.de	1360101186	10564983	1226155	1325533	52213
OMS mobile	2119689184	fnp.de	1398284105	36630	10029	15134	9849
glammedia	235681100	code5.de	1430860981	1255	334	518	272
BEI_container_Post	1253937408	roseversand-besteller.de	1432181225	6606	5915	6215	3080
Smartclip	35854137	videofyme/smartclip	1438873730	1040	501	655	332
freeXmedia	1516487384	starcliptv.de	1463885761	6492	1549	2818	1500
ARBOmedia_PL	651342010	Twojeporady.pl	1479537091	2618	942	1339	843
stroeer_digital_media	571289945	deine-tierwelt.de	1506382626	7	0	1	1
ARBOmedia_PL	651342010	kobieta.pl	1535349827	464917	89194	128264	79206
BEI_container_Post	1253937408	roseversand-bekleidung.de	1562303145	237154	55954	73285	16349
stroeer_digital_media	571289945	juraforum.de	1581015682	699135	281843	400543	186397
freeXmedia	1516487384	mymoneytv.de	1597013217	24	17	19	4
OMS	1615459509	rhein-main.net	1603035198	53688	14506	19991	6244
OMS	1615459509	elbe-wochenblatt.de	1611165278	28828	10127	13417	5148
Goldbach Audience	2137767787	radin.ch/de	1626575412	26381	1858	2342	276
Goldbach Media	177654511	comedycentral.de-ch	1631829208	1	1	1	1
ARBOmedia_PL	651342010	superlastminute.pl	1632145187	2783	626	1181	404
derstandard.at	1072017547	derstandard.at	1660588788	10215792	2512661	2943233	410281
Berlingske.dk	706025601	spilop.dk	1686318378	40930	908	2107	708
OMS	1615459509	gelnhaeuser-tageblatt.de	1689236094	13383	3130	4895	1832
TripleDoubleU	1704466471	deutsche-staedte.de/triple	1716063152	2421	1422	1657	411
glammedia	235681100	gulasch-rezepte.de	1720910101	1803	422	661	290
ENED_Capital	2008089533	capitalhealth.gr	1744795238	23172	8503	12396	8077
LPM_LeFigaro	627225677	LPM_LeFigaro_scope	1809759670	238600	117641	145100	50594
RMSI	498868272	spreeradio.de	1877493817	30841	8613	11929	3923
ARBOmedia_PL	651342010	e-inzynier.com	1888303715	885	212	494	42
SevenOne Media mobile	126188777	gamepro.de	1890797714	256650	35823	66707	42830
OMS mobile	2119689184	infranken.de	1899888329	270075	41404	75250	50639
stroeer_digital_media	571289945	qype.com	1926824098	43	21	29	16
RMSI	498868272	radiowestfalica.de	1953969657	20800	4464	7154	2485
OMS	1615459509	hertener-allgemeine.de	1955640062	1809	968	1213	461
NO-BEI_CONTAINER	341185526	BEI-sas.no	1985618719	257759	95403	130561	33879
webads.it	1609693476	OLIMPIAZZURRA.it	2097285837	64846	27336	33286	9992
glammedia	235681100	redcarpethell.com	2141329749	54	23	31	15
adselect	567149294	etest.de	79813156	327256	54249	109073	42964
glammedia	235681100	y-style.de	87727746	6637	2679	3490	1182
N24.se	1403231093	bokat.se	103143019	286255	107535	155201	39770
OMS	1615459509	gaeubote.de	129269003	97344	22792	30044	8085
Hi-Media	2000907398	triggerfish.de	211775612	1638	689	934	513
stroeer_digital_media	571289945	duden.de	220465615	6887480	2245645	3090407	1180076
IP-Deutschland	2059506885	petspot.de	244560731	3641868	778560	1010103	307616
OMS	1615459509	freiepresse.de	249032139	1491800	217608	328420	114258
glammedia	235681100	eonline.com	290820866	46485	20761	25998	9146
RMSI	498868272	alsterradio.de	291262342	11581	3454	5495	2293
stroeer_digital_media	571289945	diagnosia.com/si	304731087	64186	44079	50959	27878
BEI_container_CEE	53552772	BEI-muratordom.pl/okna	308381082	978	405	623	271
Hi-Media	2000907398	universalmusic.network	324030844	281	123	154	40
ARBOmedia_PL	651342010	tekstomania.pl	329647504	1388	482	875	308
ARBOmedia_PL	651342010	deserektv.pl	340112656	21894	6260	9215	6925
OMS	1615459509	fr-online.de	342255659	1862027	764961	976696	409269
ENED_24Media_mobile	659279516	cosmo.gr/ENED	345155474	59506	22001	30866	17809
kijiji.annunci.ebay.it	308960335	kijiji.it	354369477	15902256	1922170	3065750	917921
TripleDoubleU	1704466471	unitednetworker.com	361933533	3914	1651	2210	796
glammedia	235681100	trennungsschmerzen.de	365203234	186674	43195	50548	11564
freeXmedia	1516487384	radsport-aktiv.de	499215182	25785	8396	11506	3889
Goldbach Audience	2137767787	meteonews.ch/it	545478241	16409	4121	5903	1558
Clipkit	1934213317	plonki.com/clipkit	586850779	22188	11958	15751	8418
Smartclip	35854137	nacamar/smartclip	587891535	430869	93619	164338	77901
glammedia	235681100	zeitgeschmack.com	605200706	3215	1655	2081	753
ASMI	1569905102	my-entdecker.de	665164676	255097	52909	78982	30096
ARBOmedia_PL	651342010	plfoto.com	679467600	370080	29620	38905	7844
stroeer_digital_media	571289945	auto-news.de	687644303	392374	116291	139821	32238
freeXmedia	1516487384	leichtathletik.de	694737390	324531	87896	110937	19811
ASMI	1569905102	hamburg.de/asmi	730497700	2747372	509282	723544	267076
glammedia	235681100	kohlenhydrate-tabellen.com	759148354	47604	17985	24700	9596
medienhaus.com	435938190	bvz.at	780263300	53942	7050	10231	2558
Berlingske.dk	706025601	berlingske.dk	806553495	1729225	696205	859314	201968
stroeer_digital_media	571289945	citysam.de	817689679	29330	13697	17729	6821
TripleDoubleU	1704466471	phonostar.de	852382557	214291	38963	58876	17292
glammedia	235681100	askmee.de	855701890	189	115	136	96
RMSI	498868272	104.6rtl.com	881629638	192670	36474	51526	12977
LPM_NiceMatin	73977969	LPM_NiceMatin_varmatin	882378919	1128503	251138	339897	92635
Goldbach Audience	2137767787	digitalpostcard.ch	885559329	123474	14778	25331	7480
glammedia	235681100	gratissoft.de	914176770	330	114	159	85
OMS mobile	2119689184	berliner-kurier.de	941010454	430201	43204	76350	46192
ENED_DOL	212246380	tovima.gr	948265890	3500633	722359	939821	325010
Goldbach Audience	2137767787	homestreet.ch/it	995319745	1471	623	826	239
SevenOne Media mobile	126188777	schlagerplanet.de	1003441567	45016	19672	27285	17407
glammedia	235681100	summerlisten.com	1029805122	2289	1066	1313	294
Clipkit	1934213317	dshini.net/clipkit	1037744763	467478	12190	14815	1515
Unister	2020431744	shopping.de	1051484118	123754	44969	58618	26586
RMSI	498868272	radioneandertal.de	1096562182	19941	2056	4520	1448
Smartclip	35854137	mtvnick/smartclip	1111221519	30816	4305	9044	7371
stroeer_digital_media	571289945	dogstoday.de	1113405935	2	0	1	1
ARBOmedia_PL	651342010	wedkuje.pl	1179744688	79	49	61	42
viacom	1238261750	spongebob.de	1189753164	151398	17490	28962	10382
RMSI	498868272	gongfm.de	1192630310	14966	4509	6569	2528
SevenOne Media mobile	126188777	sevenload.com_71i	1241727903	76721	11530	22877	12741
OMS mobile	2119689184	usinger-anzeiger.de	1297582166	4861	1475	2041	956
BEI_container_Post	1253937408	mytime.besteller.de	1312538326	2	2	2	0
RMSI	498868272	radio7.de	1328581638	91193	19093	32138	13959
adscale	1660240041	vivaki_adscale	1336656991	74	23	37	25
freeXmedia	1516487384	raceoffice.org	1393181198	7316	1965	2701	754
Hi-Media	2000907398	sonymusic.network	1404659548	15942	5338	7570	3327
LPM_Amaury	1218387167	LPM_Amaury_paris_etudiant	1407872597	728661	296366	393987	171336
glammedia	235681100	top-download.de	1444710818	20047	4760	7633	3260
glammedia	235681100	der-beauty-blog.de	1499804002	3291	1181	1671	952
viacom	1238261750	southpark.de	1513574956	1298195	153229	216225	46498
RMSI	498868272	radiokoeln.de	1513664454	112660	24567	37291	11627
LPM_GroupeLVN	783635032	LPM_GroupeLVN_LVNnetwork	1559180686	8797454	1995655	2734716	943606
ARBOmedia_PL	651342010	bramkowo.pl	1579855856	17648	3990	6759	3924
Jubii.dk	224986932	dk.worldsbiggestchat.com	1642967306	1358918	54986	60513	2594
ASMI mobile	246409744	finanzen.net-MOBIL	1689494150	176855	20551	40989	25861
ARBOmedia_PL	651342010	firmy.net	1722424144	62	42	50	39
Krone.at	1129772991	krone.tv	1770543701	108195	37959	56734	34729
stroeer_digital_media	571289945	helles-koepfchen.de	1879739023	415731	158851	207479	76123
glammedia	235681100	dasnagelforum.de	1880232706	1182	614	780	426
LPM_FranceTV	1003426551	LPM_FranceTV_francetvemploi	1881534189	27436	13250	16917	8249
OMS mobile	2119689184	reviersport.de	1925844438	483104	23872	50809	30492
SevenOne Media mobile	126188777	tennis.de	1958487007	6289	991	2119	1150
OMS	1615459509	svz.de	1984485099	443256	103188	149525	56314
ARBOmedia_PL	651342010	kreskowka.pl	2057193392	70143	7695	19564	14257
freeXmedia	1516487384	notebookinfo.de	2071719342	172182	66178	86565	33086
Goldbach Audience	2137767787	wildeisen.ch	2120947521	966114	287427	314853	17699
RMSI	498868272	radiohochstift.de	2132854150	50561	11240	17894	5819
OMS	1615459509	solinger-tageblatt.de	11766833	105176	26345	37278	10568
glammedia	235681100	kupferzopf.com	11829960	26617	9431	11960	3790
smartclip_italy	1471916694	giallozafferano.it.pf	31014482	570593	390861	463749	272439
ENED_Capital	2008089533	english.capital.gr	38121433	6289	2498	3034	796
HTTPool_BG	1782510139	vremeto.bg	70932247	20	7	12	8
glammedia	235681100	style-magazin.de	80520104	163	127	143	56
ASMI	1569905102	BILD_MOBIL	93951850	63602770	1408615	3261365	1892093
BEI_container_Post	1253937408	JohnFrieda.de	95231260	26003	12685	15664	8618
TripleDoubleU	1704466471	business-netz.com	95686851	32471	17656	21241	10893
ARBOmedia_PL	651342010	acmilan.com.pl	217987350	66625	4790	10919	5881
OMS mobile	2119689184	berliner-zeitung.de	267721596	291783	64079	96039	58659
glammedia	235681100	movie-magazin.de	271716904	65415	14096	23471	12643
glammedia	235681100	extreme-gaming.de	287597480	39555	13012	17868	9668
Ringier	2078540332	glueckspost.ch	289572040	44904	12398	17426	6142
ARBOmedia_PL	651342010	chords.pl	368939094	160042	23245	43925	29524
ARBOmedia_PL	651342010	cv.pl	403685462	1225	444	649	387
SevenOne Media MAGIC (3rd party Video)	842055044	viewster.com	483360224	2674858	227928	621701	308982
HTTPool_SR	974965399	ana.rs	519235699	1151295	240704	350152	154331
OMS	1615459509	bergedorfer-zeitung.de	526261841	62945	16276	24191	6050
glammedia	235681100	stylesize.de	554345448	1188	569	696	236
LPM_FigaroClassifieds	1263004301	LPM_FigaroClassifieds_cadresonline	585520169	138102	33809	49674	20583
Goldbach Audience	2137767787	supergames.ch	606041991	72602	11203	17969	4957
ARBOmedia_PL	651342010	Poznan4U.pl	644354806	1367	273	683	75
ARBOmedia_PL	651342010	nurka.pl	714011158	535430	19879	30752	12189
Horyzon	2115894781	paruvendu.fr	732707865	5889522	1129684	1707352	642789
SevenOne Media mobile	126188777	sport1.de	735678085	2832120	180546	407768	264021
ASMI	1569905102	bz-berlin.de	817360394	4929	2310	3011	1578
IP-Deutschland	2059506885	rtlnitro.de	837200577	34678	10519	16692	7440
Smartclip	35854137	mediabrix/smartclip	838822197	448485	14726	57430	36526
RMSI	498868272	radiooberhausen.de	872196780	18822	5126	7461	2749
Clipkit	1934213317	glam.de/clipkit	1001397345	842812	201965	262958	76844
freeXmedia	1516487384	freenet.de/email	1041093524	1006	387	566	297
LPM_AuFeminin	1076826962	LPM_AuFeminin_aufeminin	1064130446	888	393	521	339
freeXmedia	1516487384	1000ps.de	1069004052	150329	49341	65433	25867
ARBOmedia_PL	651342010	szafunia.pl	1093958870	276420	38629	62010	39103
HTTPool_SI	1826838282	obala.net	1097264422	18377	2799	5054	1862
ARBOmedia_PL	651342010	PSZ.pl	1100195190	12041	4460	5965	3840
glammedia	235681100	teureyacht.de	1132832648	331	156	203	67
glammedia	235681100	modeblock.com	1142641352	305	178	198	60
SevenOne Media MAGIC (3rd party Video)	842055044	futuretv-online.com	1161737568	2851184	297525	570311	310784
RMSI	498868272	asienzeitung.com	1189114348	303033	21549	38922	1053
SevenOne Media mobile	126188777	n24.de	1238070437	775641	154034	257519	169232
glammedia	235681100	vornamen.ch	1251627816	30052	10522	13871	5916
OMS	1615459509	marler-zeitung.de	1267622673	77736	13001	19118	4686
Goldbach Audience	2137767787	moneyhouse.ch/it	1269562439	159359	31889	52043	17934
Jubii.dk	224986932	dmi.dk	1289003088	6604239	1706385	2301748	473529
glammedia	235681100	dvdschnaeppchen.de	1320593992	7073	2299	3092	875
ARBOmedia_RO	940807539	smartfinancial.ro	1324013231	15215	5473	6425	1257
SevenOne Media	1272195681	gesundheit.de	1354166525	243270	89695	121789	71080
freeXmedia	1516487384	sportauto.de	1367662260	380934	122328	152603	38056
ARBOmedia_PL	651342010	Interpretacje-podatkowe.org	1374780022	45723	14509	21248	15385
ENED_Teletypos	1042442641	megatv.com	1378494349	2782207	189591	515647	325291
HTTPool_BG	1782510139	teatri.bg	1382664119	6632	1266	2041	1190
Jubii.dk	224986932	dk-kogebogen.dk	1409691312	2753	877	1509	840
glammedia	235681100	menclusive.de	1441402920	22	14	17	10
OMS	1615459509	landes-zeitung.de	1450083697	16078	5670	7387	2213
glammedia	235681100	filmjunkies.de	1470366472	159477	46336	62479	23668
glammedia	235681100	reparaturfuxx.de	1492827464	665	152	208	68
Goldbach Audience	2137767787	pharmawiki.ch	1498442151	306506	149956	188487	82814
HTTPool_SR	974965399	zenskisvet.com	1502508083	31920	8350	12103	6092
LPM_Amaury	1218387167	LPM_Amaury_andrenaline	1568478395	199304	94448	113250	45553
glammedia	235681100	crockpot-rezepte.de	1584045416	4847	2031	2474	695
HTTPool_BG	1782510139	signal.bg	1594453943	205431	25763	41060	19932
freeXmedia	1516487384	freenet.de/leben	1644862932	569585	91492	141580	49514
N24.se	1403231093	hockeyettan.com	1696281713	42177	15851	18845	2592
ARBOmedia_PL	651342010	zapytanko.pl	1710393110	7790	6288	6907	4792
ARBOmedia_PL	651342010	Idealnefryzury.pl	1755536022	4500	1252	1762	1068
Clipkit	1934213317	mairdumont/clipkit	1761961697	91559	38953	48416	20027
ARBOmedia_PL	651342010	agnieszka.com.pl	1763483350	7883	2439	3590	2038
beead	104260390	jeux-enligne-gratuits	1763908034	4671	847	1298	438
RMSI	498868272	ffh.de	1800387340	653635	142076	220567	84336
Jubii.dk	224986932	indkast.dk	1820754640	4	0	1	1
ARBOmedia_RO	940807539	artspirit.ro	1846373071	4894	303	439	69
beead	104260390	capojeux	1905260482	14974	5104	7295	3066
ARBOmedia_PL	651342010	mosaic5.com	1944424342	1734	1239	1391	7
glammedia	235681100	fanfarella.at	1997132520	4706	1849	2377	821
stroeer_digital_media	571289945	anonza.de	2002541653	691184	109676	133463	16382
LPM_LeFigaro	627225677	LPM_LeFigaro_golf	2023470473	72790	27674	32761	6081
Informedia_Hu	2088469162	haon.hu	2029771814	24372	8204	12435	5400
BEI_container_Post	1253937408	dhl-expresstracking.com	2032931548	809118	230091	349979	79416
HTTPool_UA	1388958105	tv.ua	2075669429	1	1	1	1
iqdigital	223088769	Golem.de	2088753725	2823586	823852	1047244	238881
Hi-Media	2000907398	berlin-airport.de	9163946	267634	62887	94747	28985
ARBOmedia_RO	940807539	speologie.ro	42999575	21767	69	4435	39
Jubii.dk	224986932	lauritz.com	65942936	5293830	1485247	1626796	119197
OMS	1615459509	pnp.de	100737753	1875976	245400	339764	68610
stroeer_digital_media	571289945	speedheads.de	103955517	126525	47028	63258	19878
freeXmedia	1516487384	soccer1.tv	118401340	16	8	11	4
SevenOne Media MAGIC (3rd party Video)	842055044	news-videovalis.tv	160191816	783867	66589	119361	59883
Goldbach Audience	2137767787	sonntagszeitung.ch	160650095	147882	57442	69095	13699
HTTPool_BG	1782510139	dariknews.bg	194624447	272	150	195	125
glammedia	235681100	stupidedia.org	196031600	307407	69784	102086	41355
Smartclip	35854137	imvu/smartclip	278566333	122499	19305	44293	46
RMSI	498868272	defjay.de	310251924	23743	9758	13669	5717
OMS	1615459509	innsalzach24.de	375591161	205631	28671	46623	11504
glammedia	235681100	hochzeit-webkatalog.de	378581872	5831	2579	3298	1503
Krone.at	1129772991	krone.at	413358755	3634367	390634	720516	223921
Smartclip	35854137	phonostar.de/smartclip	422150813	23742	17196	19513	1249
beead	104260390	ilemaths	432791274	85040	28710	42034	18335
DK-BEI_CONTAINER	896712678	BEI-DanLand	437395754	280	253	265	132
Horyzon	2115894781	futura-sciences.com	452774241	1264748	564441	766694	337035
RMSI	498868272	radiorur.de	456678740	21993	3649	6329	2020
ARBOmedia_RO	940807539	level.ro	457566519	47096	5116	8762	3254
ARBOmedia_PL	651342010	sms2u.pl	521731998	1882	406	936	218
ARBOmedia_PL	651342010	Kulinarne.com.pl	522986942	365	278	306	123
HTTPool_BG	1782510139	mamablog.bg	549074559	49	26	32	22
freeXmedia	1516487384	klettern.de	554448988	75264	22907	30800	8542
ENED_Capital	2008089533	capitalblogs.gr	615718785	25878	2346	3756	1976
Hi-Media	2000907398	tvtv.de	627064490	1061522	223074	327738	70563
beead	104260390	umour	649529066	33878	5641	7979	2273
Krone.at	1129772991	sendung/bauen	651285763	6074	3530	4319	2800
stroeer_digital_media	571289945	lebenunderziehen.de	677972925	35737	17361	21121	8849
stroeer_digital_media	571289945	lovoo.net	699789533	15619287	969183	1185802	126198
SevenOne Media	1272195681	sport1.de	735678085	14611918	1427175	2426621	629756
BEI_container_fr	671344375	HM-Suzuki-Alto	798734587	18396	6975	10747	5650
ARBOmedia_RO	940807539	port.ro	809522743	1476806	119935	260845	113527
Omnimedia	1629972935	autoscout24.ch/it	897808395	1029001	205745	224798	13426
Unbelievable Machine	653772204	unbelievable-machine.com	1001406576	1345	380	569	207
LPM_20Minutes	708702549	LPM_20Minutes_20minutes	1012734681	12232751	2333657	3181636	1026674
ASMI	1569905102	hoerzu.de	1060893906	284364	81144	131030	37601
OMS	1615459509	otz.de	1108258841	534682	101143	150945	54879
ARBOmedia_PL	651342010	gieremki.pl	1146394654	34866	4685	9525	6475
smartclip_italy	1471916694	mochimedia.it	1163684026	375696	100134	170099	94990
ARBOmedia_PL	651342010	iphoneguru.pl	1166282302	611	22	308	3
RMSI	498868272	kissfm.de	1228127060	18666	6909	9602	4851
HTTPool_BA	1063940109	dernek.ba	1228356785	181670	45784	58438	21316
SevenOne Media	1272195681	n24.de	1238070437	3540173	618349	903734	350948
HTTPool_BA	1063940109	mojportal.ba	1244191601	194610	60085	80684	35212
Numbate	1827486200	lemonde/numbate	1378540668	2	2	2	0
LPM_AuFeminin	1076826962	LPM_AuFeminin_santeAZ	1385864598	78	29	39	27
Hi-Media	2000907398	charts.de	1387993194	33852	6052	8666	2994
24media	832047503	cosmo.gr	1388671827	464824	156400	211544	114607
SevenOne Media MAGIC (3rd party Video)	842055044	bigpoint.com	1392629928	301336	39321	76923	37170
JP.dk	160495700	finanswatch.dk	1421411992	141557	36225	50354	23398
OMS	1615459509	lampertheimer-zeitung.de	1425665369	12700	3562	5118	1676
TripleDoubleU	1704466471	marktplatz-mittelstand.de	1443106507	362399	200133	250257	121939
RMSI	498868272	chinarevue.com/oms	1456615284	96249	16210	24051	1066
Goldbach Audience	2137767787	songtexte.com-ch	1466768367	57	25	37	25
Krone.at	1129772991	sendung/oesterreich	1487383299	923021	156012	277819	126912
Goldbach Audience	2137767787	exlibris.ch/de	1509534575	308929	105415	139382	37659
BauerMediaKG	626259911	cosmopolitan.de/bm	1516389579	810892	269944	316557	65445
freeXmedia	1516487384	freenet.de/unterhaltung	1567751900	497994	100647	162011	80620
beead	104260390	tchatche	1575733034	153	89	109	38
ENED_24Media	752387581	news247.gr/ENED	1581837441	3580007	270269	527854	280289
OMS	1615459509	fudder.de	1595345657	116406	45746	60094	23193
RMSI	498868272	radioleipzig.de	1631547412	18183	5267	7728	3449
glammedia	235681100	fashionlounge.de	1668777264	4902	3229	3735	2262
RMSI	498868272	radio-galaxy.de	1703776692	17336	4457	7214	2965
ARBOmedia_PL	651342010	gadaczka.pl	1751737886	1961	420	841	185
ARBOmedia_RO	940807539	fotomagazin.ro	1753925271	5	3	4	3
glammedia	235681100	travelettes.net	1773816848	3060	1367	1656	564
freeXmedia	1516487384	birdietv.de	1785272572	1273	536	700	197
ENED_Capital_mobile	366264316	capital.gr.msn.com	1817105408	148	77	99	53
stroeer_digital_media	571289945	motoso.de	1819845341	170032	77750	89500	14839
iq_digital_mobile	480104072	mobil.wiwo.de	1847982444	197383	11570	29709	21843
ASMI	1569905102	abendblatt.de	1921111538	2196563	621585	824859	288944
OMS	1615459509	schaumburger-zeitung.de	1925623097	64293	13480	18565	5040
ARBOmedia_PL	651342010	gramy.org	1926613342	6090	460	1327	430
ASMI	1569905102	sky.de	1938130674	2684772	786802	1075262	301306
BeeAd_Italy	2139309186	BeeAd_Italy_withProfileDelivery_forUsableAdImpressions	1959816678	8954624	2692929	3813337	1450386
stroeer_digital_media	571289945	dbna.de	1967058685	2106117	334341	361348	19671
ASMI mobile	246409744	wieistmeineip_MOBIL	1977905236	102762	15021	33362	18178
ARBOmedia_PL	651342010	motofrik.pl	2005129406	4398	705	1508	1180
stroeer_digital_media	571289945	spickmich.de	2026213821	1564219	263729	278193	17090
OMS	1615459509	idowa.de	2060291353	3103504	165445	221302	40812
glammedia	235681100	k1010.de	2072051120	863	190	332	142
OMS	1615459509	noz.de	2091548185	1954595	381825	533266	170654
LPM_CentreFrance	1468130688	LPM_CentreFrance_lamontagne	2093276868	1791026	317557	438262	132038
OMS	1615459509	waz-online.de	2109972185	288895	75872	102862	32039
Goldbach Audience	2137767787	lemenu.ch/de	2119757775	35904	10667	12577	1667
Meteo France Regie	1385005799	meteofrance.com	68914490	5575723	3016850	3841369	1782564
OMS	1615459509	op-online.de	87675176	235388	35242	60385	15502
glammedia	235681100	gaestebuch-hochzeit.de	96177919	1136	450	650	358
ENED_24Media_mobile	659279516	oneman.gr/ENED	126274063	88398	24620	37343	22535
HTTPool_SR	974965399	kosarka.rs	144511466	1618	800	1020	477
LPM_FranceTV	1003426551	LPM_FranceTV_monludo	149893962	256610	18675	20500	1103
Clipkit	1934213317	browsergames.de/clipkit	167292632	112438	49157	71289	33355
Goldbach Audience	2137767787	moneyhouse.ch/de	246909374	2373352	308822	558609	195048
OMS	1615459509	rockantenne.de	287578824	145258	27962	54339	21765
Smartclip	35854137	IM_frauen	294810252	23189	7013	11971	7033
Goldbach Audience	2137767787	foodnews.ch	299737950	13612	5258	6671	2677
glammedia	235681100	planet3dnow.de	319330271	35136	7547	11003	3448
ENED_Capital	2008089533	forex.capital.gr	330135984	17937	2623	4303	2677
freeXmedia	1516487384	runnersworld.de	384569451	558785	185265	241027	78270
glammedia	235681100	glam.de	409234815	8391	3103	3923	1577
N24.se	1403231093	tyda.se	411846504	1307911	396089	487905	64431
SevenOne Media	1272195681	promipool.de	478457620	192651	35267	52217	27274
DK-BEI_CONTAINER	896712678	BEI-TGMotgomery.no	500564249	18	3	9	0
Goldbach Audience	2137767787	viamichelin.ch/de	508145214	147757	20663	44812	17695
ARBOmedia_PL	651342010	udanastudniowka.pl	529118381	2904	1076	1346	440
glammedia	235681100	kalinkakalinka.de	541914015	5380	2778	3397	1116
glammedia	235681100	pc-luchs.de	559013887	108	64	74	32
OMS	1615459509	merkur-online.de	564025416	1401511	232508	349090	73474
Goldbach Media	177654511	autoo.ch	605215170	347	31	169	1
Goldbach Audience	2137767787	swissmilk.ch/fr	617860094	44320	18187	22345	6836
Clipkit	1934213317	sat1spiele.de/clipkit	658706200	251731	23419	43648	16146
RMSI	498868272	hit104.de	707109603	1671	574	767	113
freeXmedia	1516487384	elektrobike-online.com	721845163	126623	32945	44794	10822
OMS mobile	2119689184	rga-online.de	745656211	1330	292	420	242
glammedia	235681100	journelles.de	787032639	104208	52468	58890	6946
OMS	1615459509	ksta.de	838209832	2465360	612048	821481	215952
medienhaus.com	435938190	noen.at	885663745	345701	51481	79672	25851
webads.it	1609693476	milanodabere.it	960341431	176002	68177	86414	26469
smartclip_italy	1471916694	gossip.it	1059515049	376847	240322	271869	34380
ARBOmedia_PL	651342010	dominnowacji.pl	1156726093	740	282	411	251
stroeer orangedirect	834970848	orangedirectglobal	1160965875	415595	109051	161191	5933
24media	832047503	deltiokairou.gr	1183419330	190500	28220	61296	37916
Hi-Media	2000907398	kleiderkreisel.de/hi-media	1188806105	9	9	9	4
LPM_TF1	731239640	LPM_TF1_eurosport	1201736907	29251596	4444709	5899932	1152787
glammedia	235681100	kreatives-wohnforum.de	1230108031	2135	1404	1626	884
stroeer_digital_media	571289945	babynet.de	1238458604	9111	5970	6824	3236
OMS	1615459509	die-wochenblaetter.de	1247217672	30953	7165	9615	3242
Clipkit	1934213317	jam.fm/clipkit	1261527352	19835	4716	8543	4222
glammedia	235681100	kleiderkreisel.de	1300014751	12921366	2563777	2841612	312801
HTTPool_BG	1782510139	dieti.info	1348018446	13980	3245	5238	3300
RMSI	498868272	deltaradio.de	1351954019	4759	1996	2722	1360
glammedia	235681100	cs-intern.com	1356283295	48004	786	1625	584
glammedia	235681100	paradisi.de	1360723327	1212210	578341	736356	336677
OMS	1615459509	stimberg-zeitung.de	1361870920	912	457	564	147
OMS mobile	2119689184	express.de	1375267731	4088621	200970	389927	232420
SevenOne Media mobile	126188777	pro7.de	1436289020	2080283	341164	669041	370608
Clipkit	1934213317	spielaffe.de/clipkit	1469077560	33	9	12	5
beead	104260390	modele-lettre-type	1500076761	196755	59235	91360	44589
Hi-Media	2000907398	knuddels.de	1507638553	17	9	12	4
LPM_GMC	1997387604	LPM_GMC_penelope	1515745639	60175	24423	28307	8325
ASMI	1569905102	Hamburger_Abendblatt_MOBIL	1579622689	1203370	129245	201846	124148
Goldbach Audience	2137767787	netlog.com/fr	1585394590	75863	5325	7157	1392
SevenOne Media MAGIC (3rd party Video)	842055044	lifestyle-videovalis.tv	1591787191	1327390	307515	455874	289398
HTTPool_SR	974965399	poslovi.infostud.com	1594875242	732521	41799	124863	66872
stroeer_digital_media	571289945	stromvergleich.de	1600884588	37057	8655	14807	6059
glammedia	235681100	familienplauderei.de	1636348287	21	9	12	6
MSN	2072193066	auto.de.msn.com	1639279741	3624001	245870	374820	126611
HTTPool_BG	1782510139	rozali.com	1648421486	1918697	140440	251600	147393
beead	104260390	beead_adimps	1660277017	22080760	9715356	12148813	4982021
smartclip_italy	1471916694	mindjolt.it	1669687017	160395	11674	31285	19325
stroeer_digital_media	571289945	geliebte-katze.de	1713087500	12	0	1	1
beead	104260390	sports-live	1728574137	260	127	165	83
BEI_container_CEE	53552772	BEI_wienerberger.bg	1731610455	32324	5497	9574	6023
ARBOmedia_RO	940807539	vreaucredit.ro	1736775750	31964	5236	11068	5931
Clipkit	1934213317	wer-weiss-was.de/clipkit	1751364792	4612	2876	3465	1846
Smartclip	35854137	aolron/smartclip	1767601004	95509	41465	53413	25130
freeXmedia	1516487384	aero.de	1786327947	262640	71617	94534	16096
SevenOne Media MAGIC (3rd party Video)	842055044	gesundheit-videovalis.tv	1787152183	6	2	4	3
freeXmedia	1516487384	weltfussball.de	1790323659	1433411	284562	359043	99654
glammedia	235681100	myshoppingbag.de	1809884351	765	487	547	174
OMS	1615459509	mz-web.de	1820525000	1227684	248499	358314	119126
ARBOmedia_PL	651342010	przepisnabiznes.pl	1854056205	5516	1964	2794	1833
Smartclip	35854137	DE_UFA_Handballbundesliga	1855674444	4109	519	1322	748
Hi-Media	2000907398	metal.de	1860371417	53354	15833	21412	7567
